Z1,Z2,Z3,Z4,Z5,Y,T
"(4.101, 6.029]","(2.456, 2.821]","(4.096, 6.164]","(2.789, 3.192]","(3.566, 4.065]","(1.718, 2.374]",0
"(2.773, 3.151]","(-0.638, 1.941]","(1.975, 2.451]","(-1.0779999999999998, 1.921]","(4.065, 6.165]","(6.912, 25.433]",1
"(2.382, 2.773]","(4.074, 6.031]","(3.196, 3.556]","(2.789, 3.192]","(2.425, 2.831]","(-1.761, 0.98]",0
"(3.54, 4.101]","(3.167, 3.553]","(2.822, 3.196]","(3.192, 3.569]","(3.566, 4.065]","(2.374, 3.119]",0
"(4.101, 6.029]","(1.941, 2.456]","(1.975, 2.451]","(-1.0779999999999998, 1.921]","(2.425, 2.831]","(4.367, 6.912]",1
"(3.54, 4.101]","(1.941, 2.456]","(2.451, 2.822]","(2.376, 2.789]","(-0.553, 1.923]","(4.367, 6.912]",1
"(3.54, 4.101]","(2.456, 2.821]","(2.451, 2.822]","(2.376, 2.789]","(2.831, 3.188]","(1.718, 2.374]",0
"(1.899, 2.382]","(3.553, 4.074]","(-0.496, 1.975]","(3.192, 3.569]","(4.065, 6.165]","(4.367, 6.912]",1
"(3.54, 4.101]","(2.456, 2.821]","(2.451, 2.822]","(2.376, 2.789]","(2.831, 3.188]","(2.374, 3.119]",0
"(2.382, 2.773]","(3.553, 4.074]","(4.096, 6.164]","(-1.0779999999999998, 1.921]","(2.425, 2.831]","(4.367, 6.912]",1
"(2.382, 2.773]","(3.553, 4.074]","(3.196, 3.556]","(4.046, 6.297]","(2.425, 2.831]","(1.718, 2.374]",0
"(2.382, 2.773]","(3.167, 3.553]","(4.096, 6.164]","(-1.0779999999999998, 1.921]","(2.831, 3.188]","(0.98, 1.718]",0
"(1.899, 2.382]","(3.553, 4.074]","(3.556, 4.096]","(2.789, 3.192]","(3.188, 3.566]","(4.367, 6.912]",1
"(3.151, 3.54]","(-0.638, 1.941]","(4.096, 6.164]","(3.192, 3.569]","(2.425, 2.831]","(1.718, 2.374]",0
"(2.773, 3.151]","(3.167, 3.553]","(3.196, 3.556]","(3.569, 4.046]","(-0.553, 1.923]","(6.912, 25.433]",1
"(1.899, 2.382]","(3.167, 3.553]","(4.096, 6.164]","(-1.0779999999999998, 1.921]","(3.188, 3.566]","(6.912, 25.433]",1
"(4.101, 6.029]","(1.941, 2.456]","(1.975, 2.451]","(-1.0779999999999998, 1.921]","(4.065, 6.165]","(3.119, 4.367]",1
"(1.899, 2.382]","(-0.638, 1.941]","(2.451, 2.822]","(-1.0779999999999998, 1.921]","(1.923, 2.425]","(4.367, 6.912]",1
"(3.54, 4.101]","(1.941, 2.456]","(-0.496, 1.975]","(1.921, 2.376]","(2.425, 2.831]","(6.912, 25.433]",1
"(1.899, 2.382]","(3.553, 4.074]","(3.556, 4.096]","(3.192, 3.569]","(3.566, 4.065]","(0.98, 1.718]",0
"(3.54, 4.101]","(2.821, 3.167]","(2.822, 3.196]","(4.046, 6.297]","(4.065, 6.165]","(2.374, 3.119]",0
"(1.899, 2.382]","(3.167, 3.553]","(-0.496, 1.975]","(3.192, 3.569]","(2.425, 2.831]","(4.367, 6.912]",1
"(4.101, 6.029]","(1.941, 2.456]","(-0.496, 1.975]","(3.569, 4.046]","(1.923, 2.425]","(-1.761, 0.98]",0
"(3.54, 4.101]","(4.074, 6.031]","(-0.496, 1.975]","(-1.0779999999999998, 1.921]","(3.566, 4.065]","(0.98, 1.718]",0
"(2.382, 2.773]","(4.074, 6.031]","(-0.496, 1.975]","(1.921, 2.376]","(3.566, 4.065]","(2.374, 3.119]",0
"(3.54, 4.101]","(4.074, 6.031]","(3.556, 4.096]","(3.569, 4.046]","(-0.553, 1.923]","(0.98, 1.718]",0
"(3.54, 4.101]","(2.456, 2.821]","(2.451, 2.822]","(2.376, 2.789]","(-0.553, 1.923]","(4.367, 6.912]",1
"(1.899, 2.382]","(2.456, 2.821]","(1.975, 2.451]","(3.192, 3.569]","(3.188, 3.566]","(3.119, 4.367]",1
"(2.773, 3.151]","(-0.638, 1.941]","(1.975, 2.451]","(-1.0779999999999998, 1.921]","(2.831, 3.188]","(2.374, 3.119]",1
"(2.773, 3.151]","(2.821, 3.167]","(3.556, 4.096]","(3.569, 4.046]","(2.425, 2.831]","(3.119, 4.367]",1
"(1.899, 2.382]","(2.821, 3.167]","(3.196, 3.556]","(4.046, 6.297]","(-0.553, 1.923]","(6.912, 25.433]",1
"(2.382, 2.773]","(2.821, 3.167]","(1.975, 2.451]","(2.789, 3.192]","(3.188, 3.566]","(6.912, 25.433]",1
"(-0.304, 1.899]","(-0.638, 1.941]","(2.451, 2.822]","(1.921, 2.376]","(1.923, 2.425]","(4.367, 6.912]",1
"(2.773, 3.151]","(3.553, 4.074]","(1.975, 2.451]","(4.046, 6.297]","(3.188, 3.566]","(0.98, 1.718]",0
"(3.151, 3.54]","(2.456, 2.821]","(2.451, 2.822]","(2.789, 3.192]","(-0.553, 1.923]","(1.718, 2.374]",1
"(4.101, 6.029]","(4.074, 6.031]","(2.451, 2.822]","(4.046, 6.297]","(2.425, 2.831]","(2.374, 3.119]",0
"(3.54, 4.101]","(3.167, 3.553]","(4.096, 6.164]","(2.376, 2.789]","(2.831, 3.188]","(0.98, 1.718]",0
"(3.54, 4.101]","(1.941, 2.456]","(-0.496, 1.975]","(3.569, 4.046]","(3.566, 4.065]","(1.718, 2.374]",1
"(3.54, 4.101]","(3.553, 4.074]","(3.196, 3.556]","(2.789, 3.192]","(2.425, 2.831]","(2.374, 3.119]",0
"(2.773, 3.151]","(1.941, 2.456]","(4.096, 6.164]","(4.046, 6.297]","(2.425, 2.831]","(-1.761, 0.98]",0
"(4.101, 6.029]","(3.167, 3.553]","(3.556, 4.096]","(3.192, 3.569]","(4.065, 6.165]","(0.98, 1.718]",0
"(-0.304, 1.899]","(3.553, 4.074]","(1.975, 2.451]","(-1.0779999999999998, 1.921]","(1.923, 2.425]","(3.119, 4.367]",1
"(4.101, 6.029]","(2.821, 3.167]","(4.096, 6.164]","(4.046, 6.297]","(4.065, 6.165]","(2.374, 3.119]",0
"(2.382, 2.773]","(2.456, 2.821]","(2.822, 3.196]","(2.376, 2.789]","(1.923, 2.425]","(6.912, 25.433]",1
"(2.773, 3.151]","(3.167, 3.553]","(2.822, 3.196]","(1.921, 2.376]","(-0.553, 1.923]","(2.374, 3.119]",1
"(3.54, 4.101]","(2.821, 3.167]","(-0.496, 1.975]","(2.376, 2.789]","(2.831, 3.188]","(-1.761, 0.98]",0
"(1.899, 2.382]","(2.821, 3.167]","(3.556, 4.096]","(-1.0779999999999998, 1.921]","(2.425, 2.831]","(6.912, 25.433]",1
"(2.382, 2.773]","(2.456, 2.821]","(2.451, 2.822]","(4.046, 6.297]","(1.923, 2.425]","(0.98, 1.718]",0
"(-0.304, 1.899]","(1.941, 2.456]","(4.096, 6.164]","(1.921, 2.376]","(3.566, 4.065]","(-1.761, 0.98]",0
"(4.101, 6.029]","(2.456, 2.821]","(2.451, 2.822]","(2.789, 3.192]","(3.188, 3.566]","(6.912, 25.433]",1
"(3.54, 4.101]","(4.074, 6.031]","(3.556, 4.096]","(2.376, 2.789]","(3.188, 3.566]","(1.718, 2.374]",0
"(-0.304, 1.899]","(2.821, 3.167]","(3.556, 4.096]","(-1.0779999999999998, 1.921]","(2.425, 2.831]","(3.119, 4.367]",1
"(2.773, 3.151]","(2.821, 3.167]","(3.556, 4.096]","(-1.0779999999999998, 1.921]","(4.065, 6.165]","(1.718, 2.374]",0
"(2.382, 2.773]","(3.167, 3.553]","(3.196, 3.556]","(3.192, 3.569]","(3.566, 4.065]","(0.98, 1.718]",0
"(3.54, 4.101]","(1.941, 2.456]","(2.451, 2.822]","(4.046, 6.297]","(-0.553, 1.923]","(0.98, 1.718]",0
"(4.101, 6.029]","(3.553, 4.074]","(2.451, 2.822]","(4.046, 6.297]","(3.566, 4.065]","(3.119, 4.367]",0
"(-0.304, 1.899]","(-0.638, 1.941]","(1.975, 2.451]","(4.046, 6.297]","(2.425, 2.831]","(3.119, 4.367]",1
"(4.101, 6.029]","(4.074, 6.031]","(3.196, 3.556]","(-1.0779999999999998, 1.921]","(2.831, 3.188]","(3.119, 4.367]",1
"(2.382, 2.773]","(1.941, 2.456]","(2.822, 3.196]","(3.192, 3.569]","(3.188, 3.566]","(2.374, 3.119]",1
"(3.151, 3.54]","(1.941, 2.456]","(4.096, 6.164]","(4.046, 6.297]","(3.566, 4.065]","(3.119, 4.367]",0
"(2.382, 2.773]","(2.821, 3.167]","(3.556, 4.096]","(-1.0779999999999998, 1.921]","(4.065, 6.165]","(4.367, 6.912]",1
"(-0.304, 1.899]","(2.456, 2.821]","(1.975, 2.451]","(2.376, 2.789]","(2.831, 3.188]","(3.119, 4.367]",1
"(2.773, 3.151]","(-0.638, 1.941]","(1.975, 2.451]","(3.569, 4.046]","(-0.553, 1.923]","(3.119, 4.367]",1
"(4.101, 6.029]","(1.941, 2.456]","(2.822, 3.196]","(-1.0779999999999998, 1.921]","(3.566, 4.065]","(-1.761, 0.98]",0
"(-0.304, 1.899]","(2.456, 2.821]","(3.556, 4.096]","(2.376, 2.789]","(3.566, 4.065]","(1.718, 2.374]",1
"(2.773, 3.151]","(4.074, 6.031]","(1.975, 2.451]","(2.376, 2.789]","(-0.553, 1.923]","(3.119, 4.367]",1
"(2.382, 2.773]","(-0.638, 1.941]","(2.822, 3.196]","(1.921, 2.376]","(1.923, 2.425]","(6.912, 25.433]",1
"(1.899, 2.382]","(2.821, 3.167]","(2.451, 2.822]","(1.921, 2.376]","(-0.553, 1.923]","(6.912, 25.433]",1
"(-0.304, 1.899]","(1.941, 2.456]","(2.822, 3.196]","(-1.0779999999999998, 1.921]","(1.923, 2.425]","(6.912, 25.433]",1
"(3.54, 4.101]","(1.941, 2.456]","(3.556, 4.096]","(1.921, 2.376]","(-0.553, 1.923]","(-1.761, 0.98]",0
"(2.382, 2.773]","(2.456, 2.821]","(1.975, 2.451]","(2.789, 3.192]","(2.425, 2.831]","(3.119, 4.367]",1
"(2.382, 2.773]","(-0.638, 1.941]","(3.196, 3.556]","(2.789, 3.192]","(-0.553, 1.923]","(2.374, 3.119]",1
"(-0.304, 1.899]","(4.074, 6.031]","(-0.496, 1.975]","(1.921, 2.376]","(3.566, 4.065]","(-1.761, 0.98]",0
"(3.151, 3.54]","(2.821, 3.167]","(1.975, 2.451]","(-1.0779999999999998, 1.921]","(2.831, 3.188]","(6.912, 25.433]",1
"(2.382, 2.773]","(3.167, 3.553]","(4.096, 6.164]","(2.376, 2.789]","(2.425, 2.831]","(2.374, 3.119]",0
"(3.54, 4.101]","(2.821, 3.167]","(4.096, 6.164]","(3.569, 4.046]","(-0.553, 1.923]","(0.98, 1.718]",0
"(1.899, 2.382]","(1.941, 2.456]","(2.451, 2.822]","(3.569, 4.046]","(3.566, 4.065]","(6.912, 25.433]",1
"(3.54, 4.101]","(2.821, 3.167]","(2.822, 3.196]","(-1.0779999999999998, 1.921]","(1.923, 2.425]","(6.912, 25.433]",1
"(4.101, 6.029]","(4.074, 6.031]","(4.096, 6.164]","(3.192, 3.569]","(3.188, 3.566]","(0.98, 1.718]",0
"(3.151, 3.54]","(3.553, 4.074]","(3.196, 3.556]","(-1.0779999999999998, 1.921]","(-0.553, 1.923]","(1.718, 2.374]",1
"(4.101, 6.029]","(1.941, 2.456]","(3.196, 3.556]","(2.376, 2.789]","(3.566, 4.065]","(2.374, 3.119]",0
"(2.773, 3.151]","(1.941, 2.456]","(3.196, 3.556]","(-1.0779999999999998, 1.921]","(3.188, 3.566]","(1.718, 2.374]",1
"(-0.304, 1.899]","(1.941, 2.456]","(3.556, 4.096]","(3.569, 4.046]","(3.188, 3.566]","(-1.761, 0.98]",0
"(4.101, 6.029]","(3.167, 3.553]","(-0.496, 1.975]","(3.192, 3.569]","(1.923, 2.425]","(-1.761, 0.98]",0
"(-0.304, 1.899]","(4.074, 6.031]","(4.096, 6.164]","(2.376, 2.789]","(1.923, 2.425]","(2.374, 3.119]",0
"(3.151, 3.54]","(3.167, 3.553]","(-0.496, 1.975]","(3.192, 3.569]","(-0.553, 1.923]","(0.98, 1.718]",0
"(1.899, 2.382]","(3.553, 4.074]","(-0.496, 1.975]","(4.046, 6.297]","(4.065, 6.165]","(2.374, 3.119]",1
"(4.101, 6.029]","(4.074, 6.031]","(3.556, 4.096]","(4.046, 6.297]","(2.425, 2.831]","(3.119, 4.367]",0
"(3.54, 4.101]","(4.074, 6.031]","(-0.496, 1.975]","(2.789, 3.192]","(3.188, 3.566]","(2.374, 3.119]",0
"(3.151, 3.54]","(3.167, 3.553]","(1.975, 2.451]","(1.921, 2.376]","(3.566, 4.065]","(1.718, 2.374]",0
"(2.773, 3.151]","(1.941, 2.456]","(3.196, 3.556]","(3.569, 4.046]","(1.923, 2.425]","(0.98, 1.718]",0
"(2.773, 3.151]","(2.456, 2.821]","(4.096, 6.164]","(2.376, 2.789]","(-0.553, 1.923]","(4.367, 6.912]",1
"(2.382, 2.773]","(2.456, 2.821]","(1.975, 2.451]","(2.789, 3.192]","(3.188, 3.566]","(-1.761, 0.98]",0
"(4.101, 6.029]","(3.167, 3.553]","(4.096, 6.164]","(1.921, 2.376]","(3.566, 4.065]","(3.119, 4.367]",0
"(4.101, 6.029]","(3.167, 3.553]","(2.451, 2.822]","(3.192, 3.569]","(1.923, 2.425]","(3.119, 4.367]",1
"(1.899, 2.382]","(3.167, 3.553]","(4.096, 6.164]","(2.376, 2.789]","(2.425, 2.831]","(4.367, 6.912]",1
"(3.151, 3.54]","(-0.638, 1.941]","(2.822, 3.196]","(-1.0779999999999998, 1.921]","(2.831, 3.188]","(2.374, 3.119]",1
"(-0.304, 1.899]","(4.074, 6.031]","(3.556, 4.096]","(4.046, 6.297]","(4.065, 6.165]","(-1.761, 0.98]",0
"(1.899, 2.382]","(3.553, 4.074]","(4.096, 6.164]","(-1.0779999999999998, 1.921]","(4.065, 6.165]","(6.912, 25.433]",1
"(1.899, 2.382]","(3.553, 4.074]","(2.451, 2.822]","(-1.0779999999999998, 1.921]","(4.065, 6.165]","(6.912, 25.433]",1
"(-0.304, 1.899]","(3.167, 3.553]","(2.451, 2.822]","(3.569, 4.046]","(2.425, 2.831]","(4.367, 6.912]",1
"(1.899, 2.382]","(1.941, 2.456]","(1.975, 2.451]","(2.789, 3.192]","(2.831, 3.188]","(4.367, 6.912]",1
"(-0.304, 1.899]","(1.941, 2.456]","(3.556, 4.096]","(3.569, 4.046]","(2.831, 3.188]","(-1.761, 0.98]",0
"(2.382, 2.773]","(1.941, 2.456]","(2.451, 2.822]","(2.789, 3.192]","(2.831, 3.188]","(1.718, 2.374]",1
"(3.54, 4.101]","(-0.638, 1.941]","(2.451, 2.822]","(2.376, 2.789]","(1.923, 2.425]","(6.912, 25.433]",1
"(3.54, 4.101]","(2.456, 2.821]","(-0.496, 1.975]","(3.569, 4.046]","(2.425, 2.831]","(4.367, 6.912]",1
"(-0.304, 1.899]","(3.553, 4.074]","(3.556, 4.096]","(-1.0779999999999998, 1.921]","(1.923, 2.425]","(0.98, 1.718]",1
"(2.382, 2.773]","(3.553, 4.074]","(4.096, 6.164]","(2.789, 3.192]","(2.831, 3.188]","(1.718, 2.374]",0
"(1.899, 2.382]","(3.167, 3.553]","(1.975, 2.451]","(2.376, 2.789]","(3.566, 4.065]","(2.374, 3.119]",0
"(2.382, 2.773]","(4.074, 6.031]","(2.451, 2.822]","(2.376, 2.789]","(1.923, 2.425]","(0.98, 1.718]",0
"(4.101, 6.029]","(3.167, 3.553]","(3.196, 3.556]","(1.921, 2.376]","(3.566, 4.065]","(-1.761, 0.98]",0
"(-0.304, 1.899]","(2.456, 2.821]","(3.196, 3.556]","(2.789, 3.192]","(-0.553, 1.923]","(3.119, 4.367]",1
"(2.382, 2.773]","(1.941, 2.456]","(2.822, 3.196]","(3.569, 4.046]","(1.923, 2.425]","(4.367, 6.912]",1
"(1.899, 2.382]","(3.167, 3.553]","(2.822, 3.196]","(3.569, 4.046]","(1.923, 2.425]","(2.374, 3.119]",0
"(2.773, 3.151]","(1.941, 2.456]","(-0.496, 1.975]","(1.921, 2.376]","(4.065, 6.165]","(2.374, 3.119]",0
"(2.382, 2.773]","(-0.638, 1.941]","(2.822, 3.196]","(2.789, 3.192]","(3.566, 4.065]","(1.718, 2.374]",1
"(1.899, 2.382]","(1.941, 2.456]","(4.096, 6.164]","(2.376, 2.789]","(3.566, 4.065]","(4.367, 6.912]",1
"(1.899, 2.382]","(3.553, 4.074]","(1.975, 2.451]","(3.192, 3.569]","(-0.553, 1.923]","(6.912, 25.433]",1
"(1.899, 2.382]","(-0.638, 1.941]","(2.451, 2.822]","(2.789, 3.192]","(3.188, 3.566]","(0.98, 1.718]",0
"(2.382, 2.773]","(2.821, 3.167]","(2.451, 2.822]","(-1.0779999999999998, 1.921]","(4.065, 6.165]","(0.98, 1.718]",0
"(3.54, 4.101]","(2.456, 2.821]","(1.975, 2.451]","(-1.0779999999999998, 1.921]","(3.188, 3.566]","(1.718, 2.374]",1
"(3.54, 4.101]","(2.456, 2.821]","(4.096, 6.164]","(2.789, 3.192]","(2.425, 2.831]","(1.718, 2.374]",0
"(3.151, 3.54]","(1.941, 2.456]","(1.975, 2.451]","(2.376, 2.789]","(2.831, 3.188]","(4.367, 6.912]",1
"(2.773, 3.151]","(1.941, 2.456]","(4.096, 6.164]","(3.569, 4.046]","(1.923, 2.425]","(0.98, 1.718]",0
"(-0.304, 1.899]","(3.553, 4.074]","(3.196, 3.556]","(2.376, 2.789]","(3.188, 3.566]","(0.98, 1.718]",0
"(3.151, 3.54]","(2.821, 3.167]","(-0.496, 1.975]","(4.046, 6.297]","(3.188, 3.566]","(4.367, 6.912]",1
"(4.101, 6.029]","(1.941, 2.456]","(1.975, 2.451]","(2.789, 3.192]","(2.831, 3.188]","(3.119, 4.367]",0
"(2.382, 2.773]","(1.941, 2.456]","(4.096, 6.164]","(3.569, 4.046]","(2.425, 2.831]","(0.98, 1.718]",0
"(1.899, 2.382]","(1.941, 2.456]","(2.451, 2.822]","(3.569, 4.046]","(2.425, 2.831]","(4.367, 6.912]",1
"(-0.304, 1.899]","(3.167, 3.553]","(1.975, 2.451]","(3.569, 4.046]","(2.425, 2.831]","(4.367, 6.912]",1
"(2.382, 2.773]","(-0.638, 1.941]","(1.975, 2.451]","(3.569, 4.046]","(4.065, 6.165]","(4.367, 6.912]",1
"(4.101, 6.029]","(4.074, 6.031]","(2.822, 3.196]","(3.569, 4.046]","(4.065, 6.165]","(3.119, 4.367]",0
"(2.382, 2.773]","(2.456, 2.821]","(2.822, 3.196]","(4.046, 6.297]","(1.923, 2.425]","(2.374, 3.119]",0
"(2.773, 3.151]","(3.167, 3.553]","(2.451, 2.822]","(1.921, 2.376]","(2.831, 3.188]","(4.367, 6.912]",1
"(4.101, 6.029]","(2.456, 2.821]","(-0.496, 1.975]","(1.921, 2.376]","(-0.553, 1.923]","(6.912, 25.433]",1
"(2.773, 3.151]","(4.074, 6.031]","(2.822, 3.196]","(1.921, 2.376]","(-0.553, 1.923]","(1.718, 2.374]",1
"(2.382, 2.773]","(2.821, 3.167]","(3.556, 4.096]","(3.192, 3.569]","(1.923, 2.425]","(1.718, 2.374]",1
"(2.773, 3.151]","(4.074, 6.031]","(3.196, 3.556]","(3.192, 3.569]","(-0.553, 1.923]","(3.119, 4.367]",1
"(2.773, 3.151]","(2.456, 2.821]","(2.822, 3.196]","(-1.0779999999999998, 1.921]","(2.831, 3.188]","(3.119, 4.367]",1
"(2.773, 3.151]","(1.941, 2.456]","(2.451, 2.822]","(1.921, 2.376]","(1.923, 2.425]","(6.912, 25.433]",1
"(4.101, 6.029]","(4.074, 6.031]","(4.096, 6.164]","(-1.0779999999999998, 1.921]","(2.425, 2.831]","(4.367, 6.912]",0
"(3.54, 4.101]","(-0.638, 1.941]","(-0.496, 1.975]","(1.921, 2.376]","(2.831, 3.188]","(4.367, 6.912]",1
"(2.382, 2.773]","(1.941, 2.456]","(4.096, 6.164]","(2.789, 3.192]","(3.566, 4.065]","(-1.761, 0.98]",0
"(3.54, 4.101]","(2.456, 2.821]","(-0.496, 1.975]","(3.569, 4.046]","(-0.553, 1.923]","(6.912, 25.433]",1
"(3.54, 4.101]","(3.167, 3.553]","(3.556, 4.096]","(3.569, 4.046]","(3.188, 3.566]","(0.98, 1.718]",0
"(3.54, 4.101]","(3.167, 3.553]","(-0.496, 1.975]","(2.789, 3.192]","(3.566, 4.065]","(2.374, 3.119]",0
"(3.151, 3.54]","(-0.638, 1.941]","(2.451, 2.822]","(-1.0779999999999998, 1.921]","(2.831, 3.188]","(3.119, 4.367]",1
"(3.151, 3.54]","(2.821, 3.167]","(1.975, 2.451]","(-1.0779999999999998, 1.921]","(3.566, 4.065]","(2.374, 3.119]",1
"(2.382, 2.773]","(-0.638, 1.941]","(2.822, 3.196]","(3.192, 3.569]","(3.566, 4.065]","(4.367, 6.912]",1
"(3.151, 3.54]","(3.167, 3.553]","(-0.496, 1.975]","(-1.0779999999999998, 1.921]","(3.188, 3.566]","(3.119, 4.367]",1
"(2.773, 3.151]","(1.941, 2.456]","(3.196, 3.556]","(4.046, 6.297]","(-0.553, 1.923]","(3.119, 4.367]",1
"(4.101, 6.029]","(-0.638, 1.941]","(3.556, 4.096]","(4.046, 6.297]","(-0.553, 1.923]","(1.718, 2.374]",0
"(2.773, 3.151]","(3.553, 4.074]","(3.196, 3.556]","(4.046, 6.297]","(4.065, 6.165]","(0.98, 1.718]",0
"(4.101, 6.029]","(1.941, 2.456]","(2.822, 3.196]","(4.046, 6.297]","(3.566, 4.065]","(1.718, 2.374]",0
"(4.101, 6.029]","(4.074, 6.031]","(4.096, 6.164]","(2.789, 3.192]","(3.188, 3.566]","(2.374, 3.119]",0
"(1.899, 2.382]","(4.074, 6.031]","(3.556, 4.096]","(1.921, 2.376]","(2.831, 3.188]","(3.119, 4.367]",1
"(2.773, 3.151]","(-0.638, 1.941]","(2.451, 2.822]","(4.046, 6.297]","(2.425, 2.831]","(4.367, 6.912]",1
"(2.773, 3.151]","(-0.638, 1.941]","(1.975, 2.451]","(3.569, 4.046]","(3.188, 3.566]","(0.98, 1.718]",0
"(2.773, 3.151]","(2.456, 2.821]","(2.451, 2.822]","(-1.0779999999999998, 1.921]","(3.188, 3.566]","(1.718, 2.374]",1
"(3.151, 3.54]","(4.074, 6.031]","(3.556, 4.096]","(1.921, 2.376]","(2.425, 2.831]","(-1.761, 0.98]",0
"(2.773, 3.151]","(3.167, 3.553]","(3.556, 4.096]","(-1.0779999999999998, 1.921]","(-0.553, 1.923]","(1.718, 2.374]",1
"(1.899, 2.382]","(1.941, 2.456]","(1.975, 2.451]","(2.789, 3.192]","(2.831, 3.188]","(6.912, 25.433]",1
"(4.101, 6.029]","(3.553, 4.074]","(2.822, 3.196]","(3.569, 4.046]","(4.065, 6.165]","(1.718, 2.374]",0
"(3.54, 4.101]","(1.941, 2.456]","(2.451, 2.822]","(3.569, 4.046]","(4.065, 6.165]","(2.374, 3.119]",1
"(1.899, 2.382]","(1.941, 2.456]","(4.096, 6.164]","(3.192, 3.569]","(4.065, 6.165]","(2.374, 3.119]",0
"(2.773, 3.151]","(-0.638, 1.941]","(3.196, 3.556]","(2.789, 3.192]","(2.831, 3.188]","(4.367, 6.912]",1
"(2.382, 2.773]","(3.167, 3.553]","(-0.496, 1.975]","(4.046, 6.297]","(3.566, 4.065]","(0.98, 1.718]",0
"(3.54, 4.101]","(1.941, 2.456]","(2.451, 2.822]","(4.046, 6.297]","(3.566, 4.065]","(2.374, 3.119]",0
"(2.382, 2.773]","(2.456, 2.821]","(2.822, 3.196]","(3.569, 4.046]","(2.831, 3.188]","(-1.761, 0.98]",0
"(1.899, 2.382]","(2.456, 2.821]","(-0.496, 1.975]","(1.921, 2.376]","(2.425, 2.831]","(0.98, 1.718]",0
"(1.899, 2.382]","(4.074, 6.031]","(3.556, 4.096]","(-1.0779999999999998, 1.921]","(2.831, 3.188]","(1.718, 2.374]",0
"(2.773, 3.151]","(-0.638, 1.941]","(2.451, 2.822]","(-1.0779999999999998, 1.921]","(-0.553, 1.923]","(4.367, 6.912]",1
"(3.151, 3.54]","(4.074, 6.031]","(2.822, 3.196]","(3.569, 4.046]","(3.188, 3.566]","(1.718, 2.374]",0
"(1.899, 2.382]","(2.821, 3.167]","(3.556, 4.096]","(2.376, 2.789]","(1.923, 2.425]","(6.912, 25.433]",1
"(3.54, 4.101]","(-0.638, 1.941]","(3.556, 4.096]","(2.789, 3.192]","(1.923, 2.425]","(6.912, 25.433]",1
"(2.773, 3.151]","(3.553, 4.074]","(3.556, 4.096]","(2.376, 2.789]","(-0.553, 1.923]","(6.912, 25.433]",1
"(2.773, 3.151]","(3.553, 4.074]","(2.451, 2.822]","(3.192, 3.569]","(2.425, 2.831]","(1.718, 2.374]",1
"(2.773, 3.151]","(3.553, 4.074]","(2.451, 2.822]","(1.921, 2.376]","(3.566, 4.065]","(0.98, 1.718]",0
"(3.151, 3.54]","(3.553, 4.074]","(2.451, 2.822]","(1.921, 2.376]","(4.065, 6.165]","(4.367, 6.912]",1
"(-0.304, 1.899]","(3.553, 4.074]","(1.975, 2.451]","(1.921, 2.376]","(3.188, 3.566]","(4.367, 6.912]",1
"(-0.304, 1.899]","(3.167, 3.553]","(4.096, 6.164]","(2.789, 3.192]","(3.188, 3.566]","(-1.761, 0.98]",0
"(-0.304, 1.899]","(2.456, 2.821]","(-0.496, 1.975]","(1.921, 2.376]","(4.065, 6.165]","(0.98, 1.718]",1
"(4.101, 6.029]","(2.821, 3.167]","(-0.496, 1.975]","(3.192, 3.569]","(3.566, 4.065]","(0.98, 1.718]",0
"(3.151, 3.54]","(2.821, 3.167]","(4.096, 6.164]","(2.789, 3.192]","(2.831, 3.188]","(-1.761, 0.98]",0
"(-0.304, 1.899]","(2.456, 2.821]","(4.096, 6.164]","(1.921, 2.376]","(2.425, 2.831]","(-1.761, 0.98]",0
"(2.773, 3.151]","(3.167, 3.553]","(2.822, 3.196]","(2.789, 3.192]","(3.188, 3.566]","(2.374, 3.119]",0
"(3.151, 3.54]","(3.553, 4.074]","(3.556, 4.096]","(3.569, 4.046]","(4.065, 6.165]","(3.119, 4.367]",0
"(3.151, 3.54]","(2.821, 3.167]","(-0.496, 1.975]","(2.376, 2.789]","(4.065, 6.165]","(1.718, 2.374]",0
"(-0.304, 1.899]","(3.167, 3.553]","(3.196, 3.556]","(2.376, 2.789]","(3.566, 4.065]","(0.98, 1.718]",0
"(3.54, 4.101]","(4.074, 6.031]","(3.196, 3.556]","(1.921, 2.376]","(3.566, 4.065]","(1.718, 2.374]",0
"(4.101, 6.029]","(3.167, 3.553]","(3.196, 3.556]","(3.192, 3.569]","(-0.553, 1.923]","(0.98, 1.718]",0
"(3.54, 4.101]","(2.456, 2.821]","(2.451, 2.822]","(3.192, 3.569]","(4.065, 6.165]","(2.374, 3.119]",1
"(-0.304, 1.899]","(3.553, 4.074]","(3.556, 4.096]","(2.376, 2.789]","(3.188, 3.566]","(4.367, 6.912]",1
"(4.101, 6.029]","(4.074, 6.031]","(-0.496, 1.975]","(1.921, 2.376]","(3.566, 4.065]","(-1.761, 0.98]",0
"(3.151, 3.54]","(2.821, 3.167]","(3.556, 4.096]","(3.192, 3.569]","(-0.553, 1.923]","(0.98, 1.718]",0
"(2.773, 3.151]","(3.553, 4.074]","(1.975, 2.451]","(1.921, 2.376]","(3.566, 4.065]","(-1.761, 0.98]",0
"(3.54, 4.101]","(4.074, 6.031]","(3.196, 3.556]","(-1.0779999999999998, 1.921]","(3.566, 4.065]","(-1.761, 0.98]",0
